key,en,source_sha256,it
1410869356,Off,ca7981b46ecf2c1787b6d76d81d9fd7fa0ca95842e2fcc2a452869891a9334d1,Disattivo
1411852293,"While HP is high, gains increased basic attack speed and Regen speed.",8078519e65d7279c311d0949125a1f24d4c7134cfae1e52662a058ea9b8f1b63,"Quando i PV sono alti, aumenta la velocità degli attacchi base e della RIGEN."
1412986432,Forest of Butterfly Dreams,72055e550b9ad04d8231b736146447ac80129478a750b8b0451fb08b5f83601d,Foresta dei Sogni della Farfalla
1416034908,Volt Surge,ab2fe7edb4684acfdd3288b4d01ab0b9ad90f5669c700e4be88708e77e5fe07a,Ondata Potenza
1417373420,Illusory Attack Amplifier - Might,b332b22f5adeb3e82425058e57ec24609e2dc08f7b6d1ced01d87cec0c83d02d,Fantasma · Amplificatore ATT - Potere
1418099015,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1419775279,"Wild roars mix with driving beats, and searing waves of sound crash against the eardrums, shaking every inch of an unbound soul.",3c787491a272c3e1016175b6a552bb856e59e5ad2a2a6c075d89df6dfcfe319f,"Ruggiti selvaggi si intrecciano a ritmi incalzanti e roventi onde sonore travolgono i timpani, scuotendo ogni fibra di uno spirito indomito."
1421018118,Welcome to the Polaris Club,a2d6986cc765885ce94ab99860411a3ab73a258a87375cb5354763e37e87de05,Benvenuti al Club Polaris
1421239782,Illusory Basic Heal Chip,363ad13d322f6acadd0876759aaffd9880923dc1996b67b4cf4fcecff68b11a0,Fantasma · Chip Cura Base
1421887919,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1423866361,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with armor penetration—perfect for catching opponents off guard.",c974a803310100cfbb3d70bfe4e50199f91633677fa3c6031389bc748524b841,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori dalla partita.</style>
Un chip per Amplificatore d'Attacco capace di perforare l'armatura e lasciare l'avversario senza difese."
1425087932,Share,29887a5ff9846ccc23327565a07e17fa6dcaea6211f1898ae825f84ae38f4223,Condividi
1425263367,Illusory Basic Weakening Chip,0d4141690b4f91cd8cb91796998e8b81589b4f53980f891b7110793c6309d44f,Fantasma · Chip Indebolimento Base
1425508530,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
A Protective Unit chip that moderately increases load capacity, so you can carry more without tough choices.",049d79f94ec234fc1fb846fb20898ed5835e3f8ded96ecf91c4574a8959eeea1,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori dalla partita.</style>
Un chip per Unità Protettiva che aumenta moderatamente la capacità di carico: non dovrai più preoccuparti di cosa lasciare indietro."
1425749453,Rift Exploration,6065c64876282703486bd4346f83e5ed9b3f5ec5ae2723795bee85424189a20d,Esplorazione Fenditure
1428708770,Obtained by taking part in the Legendary Journey event.,a932e484ab7799a2c7df31d70a51855feb252dd667cbbfedc6670b58f6e209e0,Si ottiene partecipando all'evento Viaggio Leggendario.
1430324126,"Challenge Memory: The Faded Rainbow, and spend Primegy to claim chests.",97d09ed1f34654dc98e918d9a6d4d8687bf385da6c650dcfd17337d5cb806087,Memoria: L'Arcobaleno Sbiadito e spendi Primegy per riscattare i forzieri.
1431083082,Illusory Intermediate Vigor Chip,4f6403551cf7da2fadee005d7d9508972af1bde65e0491bc4958aafba47e3506,Fantasma · Chip Tempra Intermedio
1434428292,"The servers are currently under maintenance. Maintenance is scheduled to be completed by 10:00 AM, Sep 23 2026 (UTC+8). Please visit our official website for more information.",55d0a50bd7241ebeef256b2edb43a7458f7868c505dfea5d51d48018bd47d8d8,"I server sono attualmente in manutenzione. La manutenzione è prevista entro le 10:00 del 23/09/2026 (UTC+8). Per maggiori informazioni, visita il nostro sito ufficiale."
1435763415,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1436133227,"Hit the open wilds and set off now! S1 Departure with the Wind is officially live!

[Season Schedule]
· Departure with the Wind Part I: Sept. 16, 2026–Oct. 29, 2026 7:59:59 (UTC+8)
· Departure with the Wind Part II: After the Oct. 29, 2026 update maintenance–Dec. 10, 2026 7:59:59 (UTC+8)

[Season Events]
1. Stamp Rush
· Join modes in the event list to earn <style=Hint_BgL>Season Stamps</style>.
· <style=Hint_BgL>Season Stamps</style> have weekly earning limits, including per mode limits and an overall limit across all modes.

2. Companion Handbook
· This season’s companion Aniimo: <style=Hint_BgL>Fulmintis</style>.
· Earn <style=Hint_BgL>Companion EXP</style> to level up your handbook. <style=Hint_BgL>Companion EXP</style> Sources:
※ Complete Companion Handbook quests.
※ Institute Guide: Daily Activity

3. Season Achievements
· Mode types that grant Season Achievement Points: Aniimo, Combat, Egg Heist, and Home.
· Complete achievement quests across different modes to earn <style=Hint_BgL>Achievement Points</style>, plus <style=Hint_BgL>Season Stamps</style>.
· Based on your total Achievement Points across all modes, you can raise your Season Achievement Level and claim the matching rank rewards. Pick <style=Hint_BgL>the modes you like</style> and jump in—<style=Hint_BgL>no need to play everything</style>.
· Season Achievement ranks and rewards (including progress and rewards for each mode) reset <style=Hint_BgL>at the start of every Part</style>.

[Stamp Shop]
· S1 Season Stamps:
※ Departure with the Wind Part I: <style=Hint_BgL>Windborn Stamps</style>
※ Departure with the Wind Part II: <style=Hint_BgL>Windchaser Stamps</style>
· Season Stamp Sources:
※ Institute Guide: Daily Activity
※ Stamp Rush
※ Season Achievements
※ Companion Handbook
※ Holo-Battle Interlink: Support
· <style=Hint_BgL>At the end of each Part</style>, any unspent Season Stamps are automatically converted into Credits.
· Shop Types:
※ Weekly Shop: Refreshes <style=Hint_BgL>every Monday at 4:00 AM</style>.
※ Limited Time Shop: Refreshes <style=Hint_BgL>at the start of every Part</style>.",54d3ad8e640377ac434781d4f6ceb17239ca241af08cb7b71b7b3ac5487c26e6,"Parti subito alla scoperta delle terre selvagge! La S1 In Viaggio col Vento è ufficialmente iniziata!

[Calendario della Stagione]
· In Viaggio col Vento Parte I: 16 settembre 2026–29 ottobre 2026 7:59:59 (UTC+8)
· In Viaggio col Vento Parte II: dopo la manutenzione dell'aggiornamento del 29 ottobre 2026–10 dicembre 2026 7:59:59 (UTC+8)

[Eventi della Stagione]
1. Corsa ai Timbri
· Partecipa alle modalità elencate nell'evento per ottenere <style=Hint_BgL>Timbri Stagionali</style>.
· I <style=Hint_BgL>Timbri Stagionali</style> ottenibili ogni settimana hanno un limite per ciascuna modalità e un limite complessivo per tutte le modalità.

2. Manuale Compagni
· Aniimo compagno di questa stagione: <style=Hint_BgL>Fulmintis</style>.
· Ottieni <style=Hint_BgL>ESP Compagno</style> per aumentare il livello del manuale. Puoi ottenere <style=Hint_BgL>ESP Compagno</style> nei seguenti modi:
※ Completando le missioni del Manuale Compagni.
※ Guida dell'Istituto: Attività Giornaliere

3. Obiettivi Stagionali
· Le categorie di modalità che assegnano Punti Obiettivi Stagionali sono: Aniimo, Combattimento, Furto d'Uova e Base.
· Completa le missioni obiettivo nelle diverse modalità per ottenere <style=Hint_BgL>Punti Obiettivo</style> e <style=Hint_BgL>Timbri Stagionali</style>.
· Il totale dei Punti Obiettivo ottenuti in tutte le modalità ti permette di aumentare il Livello Obiettivi Stagionali e riscattare le ricompense del grado raggiunto. Scegli <style=Hint_BgL>le modalità che preferisci</style> e divertiti: <style=Hint_BgL>non devi giocarle tutte</style>.
· I gradi e le ricompense degli Obiettivi Stagionali (inclusi progressi e ricompense di ogni modalità) si azzerano <style=Hint_BgL>all'inizio di ogni Parte</style>.

[Negozio Timbri]
· Timbri Stagionali S1:
※ In Viaggio col Vento Parte I: <style=Hint_BgL>Timbri del Vento Nascente</style>
※ In Viaggio col Vento Parte II: <style=Hint_BgL>Timbri Cacciavento</style>
· Puoi ottenere Timbri Stagionali nei seguenti modi:
※ Guida dell'Istituto: Attività Giornaliere
※ Corsa ai Timbri
※ Obiettivi Stagionali
※ Manuale Compagni
※ Interlink Holo-Battle: Supporto
· <style=Hint_BgL>Alla fine di ogni Parte</style>, i Timbri Stagionali inutilizzati vengono convertiti automaticamente in crediti.
· Tipi di negozio:
※ Negozio Settimanale: l'assortimento si rinnova <style=Hint_BgL>ogni lunedì alle 4:00 del mattino</style>.
※ Negozio a Tempo Limitato: l'assortimento si rinnova <style=Hint_BgL>all'inizio di ogni Parte</style>."
1436699644,Unlock All Controls,ef714db9884a98b84d77ca572c619c7915a7ca32be8f3acfb3059ee70d2ee7ae,Sblocca Tutti i Controlli
1437656266,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
1439407319,Load +4,64e503b548245e4f92ff888dd18e5b76b0811b53e1c3a7d6069accba30d9b72f,Carico +4
1440561642,Speed Up,f282769a9415473d0398f75ae5c3f2e1bf071c64ed30fac4a0551ad2e3dfc2bb,Accelerazione
1441095978,Monthly,9b11f6b707d2a03e0265465f32520bc1bc213de121de958539662d0ec1453fcb,Mensile
1441488806,Archery,18c8390751ea309c6b2a387671b72bce6ece5b435ff5ff4b00dc0fa624a0d803,Tiro con l'Arco
1441658100,"Grass green as jade, and the Susuta paws brushing through the emerald blades.",7e6eb871afacecd23c2fe589c51a6f27ca5c2479fbb39935892919ceef6afee6,"Un manto d'erba rigogliosa ricopre la terra, che le zampette delle lontre dipingono di verde."
1441926326,Illusory Advanced Weakening Chip,d156a5965a6d94920e71796da7bab2f01aa70d688b388ee07b7fe1a366c26788,Fantasma · Chip Indebolimento Avanzato
1443516182,Damage Reduction +15%,74277fe85abd9b34f9f1144901994a534571ad168dc8240e4c2a09f2ce740fc3,Riduzione danni +15%
1443726262,Area{0},5e9b23ccb729f48107708abb183e104a4ebfbfc0ebcf15f7baeaac8125f5a987,Area{0}
1445567575,Frostburst Punk,73fcc79890e5f7f43a0ed7cb36cc4e57b4774a2d1195da446c3daad2abd166fc,Punk Gelido
1445814434,"Sunset’s glow fills the sky, and the Susuta walks through its last light.",a80218bb88fc38c5a696d49f23c65016e5dc79d6eb794b1a7920939dab2fba35,"Il bagliore del tramonto riempie il cielo, e il Susuta cammina nella sua ultima luce."
1446623376,Alpha on the middle route,91fa43683d9d66840c29e724bd6634d9d55ef24381d665a596c66b5bff7aed08,Alpha del Percorso Centrale
1448597320,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
1449510172,Illusory Advanced Lighting Chip,294433a9c6b12f6897060d6b07d741ad6a0bbecdd6ba3c250574a8b796cfeaf0,Fantasma · Chip Illuminazione Avanzato
1449716019,Illusory Intermediate Protection Chip,803b4f20feb6a84ab1f4b550ea13feef7bd371fbbc3f841cd1805c078c1bf421,Chip Protezione Intermedio Illusorio
1450079690,Sunlight glows as the otter gathers.,1c8cbcadec9c57c67b84b75277738f005efa133375ef3cdeae75e852a5aa8f88,Il sole splende tiepido e le zampette della lontra raccolgono bagliori dorati.
1453626141,Illusory Armor-Piercing Chip,6c9f4b9f0dc3232097045181eb6b546249583a40ce26beb4f6eec69f0466aab7,Chip Perforante Illusorio
1454003734,Illusory Advanced Heal Chip,48415ed9797a9007a2308829e7fcc8c9ae00a7b373b8e774a2c4e2c91ef5a1a5,Fantasma · Chip Cura Avanzato
1457129527,"Team members deal <customRichText(calcData,buff,4006011,param0,5,%d)>% more damage, with an additional <customRichText(calcData,buff,4006011,param1,5,%d)>% increase against elements they counter.",44b01fc3b2446f71091853221b5cd40ae5c2a774048cb8672b41a78d639f0c2d,"I danni inflitti dai membri della squadra aumentano del <customRichText(calcData,buff,4006011,param0,5,%d)>% e di un ulteriore <customRichText(calcData,buff,4006011,param1,5,%d)>% in caso di vantaggio elementale."
1457992862,Illusory Advanced Capacity Expansion Chip,2ae0e6c5f52eb57ed68205deeea78b3b6092323d74979f8ae2ed8bcb95d191b9,Fantasma · Chip Espansione Capacità Avanzato
1458634424,Butterflies Among the Blossoms,93094ec375afe547b1a395161a33bad5fb55be3beb2c33659051eb4f935e2eb1,Farfalle tra i Fiori
1459203874,Photo Studio Background,01824da7831339fd19c7db28d6650f857843ef76f32fa709f7779cdfbb9922cb,Sfondo dello Studio Fotografico
1459747327,Epic,a93d389804ee0490f1903ab26500a66a695ce65fa7ecb074d79771857d074355,Epico
1460794190,Remove Companion,a6d1191e90ba279e17e6668b48ab83505e6762c0d469c5f05aca3f9838244276,Rimuovi Compagno
1469187739,20% Off First Draw,f55bb62f3fe68728f7377717299ed0ca6f0d77c0e9827c9314e79cfaaa16301c,20% di Sconto sulla Prima Estrazione
1471366156,Breath of Flora,eaf4bd9734f391b9e788368ec25ae7003a7cc67381bee8e2c85bc9057ccf4756,Respiro della Natura
1476475745,Unscathed,890eb35a0e5388b0e2827c474f7741477400d39eadcda5bbc4fc69b2a86c054f,Senza un Graffio
1477287685,DMG Reduction Level 4,8212f478bcc6878cdd8bf5b605afaad3bfae7feb3598f9b223d82fe4dcc84b8c,Riduzione DAN Livello 4
1478749828,Spring Stroll Susuta - Left,d2234ab29d0dcefbde47493848e4f90d72b8fa235e6c8cdae98eba8bf91511b0,Lontra a Passeggio - Sinistra
1478802552,Sunset Susuta - Left,b8cd8f74dc0ad90329d2c1383e33e9b067ea0369deca6acb9c4d3fa80bb7aaad,Lontra al Tramonto - Sinistra
1480395705,"BINI #9 activates a temporary light source, clearing mist within 15m in front of the Pathfinder for <customRichText(buffConfigData,6001005,duration)>s. Cooldown: 110s",f0c7789b1aa846aed2f6cef1530b0bd9f62ed593f0f562d1e60432d17690c32a,"BINI #9 attiva una fonte luminosa temporanea, dissipando la nebbia entro 15m davanti all'Esploratore per <customRichText(buffConfigData,6001005,duration)>s. Tempo di recupero: 110s"
